X_mm,Y_mm
80.80000000000001,1.2120000000000002
80.80000000000001,1.616
80.80000000000001,2.02
80.80000000000001,2.4240000000000004
80.80000000000001,2.8280000000000003
80.80000000000001,3.232
80.80000000000001,3.636
80.80000000000001,4.04
80.80000000000001,4.444
80.80000000000001,4.848000000000001
80.80000000000001,5.252000000000001
80.80000000000001,5.656000000000001
80.80000000000001,6.0600000000000005
80.80000000000001,6.464
80.80000000000001,6.868
80.80000000000001,7.272
80.80000000000001,7.676
80.80000000000001,8.08
80.80000000000001,8.484
80.80000000000001,8.888
80.80000000000001,9.292
80.80000000000001,9.696000000000002
80.80000000000001,10.100000000000001
80.80000000000001,10.504000000000001
80.80000000000001,10.908000000000001
80.80000000000001,11.312000000000001
80.80000000000001,11.716000000000001
80.80000000000001,12.120000000000001
80.80000000000001,12.524000000000001
80.80000000000001,12.928
80.80000000000001,13.332
80.80000000000001,13.736
80.80000000000001,14.14
80.80000000000001,14.544
80.80000000000001,14.948
80.80000000000001,15.352
80.80000000000001,15.756
80.80000000000001,16.16
80.80000000000001,16.564
80.80000000000001,16.968
80.80000000000001,17.372
80.80000000000001,17.776
80.80000000000001,18.18
80.80000000000001,18.584
80.80000000000001,18.988
80.80000000000001,19.392000000000003
80.80000000000001,19.796000000000003
80.80000000000001,20.200000000000003
80.80000000000001,20.604000000000003
80.80000000000001,21.008000000000003
80.80000000000001,21.412000000000003
80.80000000000001,21.816000000000003
80.80000000000001,22.220000000000002
80.80000000000001,22.624000000000002
80.80000000000001,23.028000000000002
80.80000000000001,23.432000000000002
80.80000000000001,23.836000000000002
80.80000000000001,24.240000000000002
80.80000000000001,24.644000000000002
80.80000000000001,25.048000000000002
80.80000000000001,25.452
80.80000000000001,25.856
80.80000000000001,26.26
80.80000000000001,26.664
80.80000000000001,27.068
80.80000000000001,27.472
80.80000000000001,27.876
80.80000000000001,28.28
80.80000000000001,28.684
80.80000000000001,29.088
80.80000000000001,29.492
80.80000000000001,29.896
80.80000000000001,30.3
80.80000000000001,30.704
80.80000000000001,31.108
80.80000000000001,31.512
80.80000000000001,31.916
80.80000000000001,32.32
80.80000000000001,32.724000000000004
80.80000000000001,33.128
80.80000000000001,33.532000000000004
80.80000000000001,33.936
80.80000000000001,34.34
80.80000000000001,34.744
80.80000000000001,35.148
80.80000000000001,35.552
80.80000000000001,35.956
80.80000000000001,36.36
80.80000000000001,36.764
80.80000000000001,37.168
80.80000000000001,37.572
80.80000000000001,37.976
80.80000000000001,38.38
80.80000000000001,38.784000000000006
80.80000000000001,39.188
80.80000000000001,39.592000000000006
80.80000000000001,39.996
80.80000000000001,40.400000000000006
80.80000000000001,40.804
80.80000000000001,41.208000000000006
80.80000000000001,41.612
80.80000000000001,42.016000000000005
80.80000000000001,42.42
80.80000000000001,42.824000000000005
80.80000000000001,43.228
80.80000000000001,43.632000000000005
80.80000000000001,44.036
80.80000000000001,44.440000000000005
80.80000000000001,44.844
80.80000000000001,45.248000000000005
80.80000000000001,45.652
80.80000000000001,46.056000000000004
80.80000000000001,46.46
80.80000000000001,46.864000000000004
80.80000000000001,47.268
80.80000000000001,47.672000000000004
80.80000000000001,48.076
80.80000000000001,48.480000000000004
80.80000000000001,48.884
80.80000000000001,49.288000000000004
80.80000000000001,49.692
80.80000000000001,50.096000000000004
80.80000000000001,50.5
80.80000000000001,50.904
80.80000000000001,51.308
80.80000000000001,51.712
80.80000000000001,52.11600000000001
80.80000000000001,52.52
80.80000000000001,52.92400000000001
80.80000000000001,53.328
80.80000000000001,53.732000000000006
80.80000000000001,54.136
80.80000000000001,54.540000000000006
80.80000000000001,54.944
80.80000000000001,55.348000000000006
80.80000000000001,55.752
80.80000000000001,56.156000000000006
80.80000000000001,56.56
80.80000000000001,56.964000000000006
80.80000000000001,57.368
80.80000000000001,57.772000000000006
80.80000000000001,58.176
80.80000000000001,58.580000000000005
80.80000000000001,58.984
80.80000000000001,59.388000000000005
80.80000000000001,59.792
80.80000000000001,60.196000000000005
80.80000000000001,60.6
80.80000000000001,61.004000000000005
80.80000000000001,61.408
80.80000000000001,61.812000000000005
80.80000000000001,62.216
80.80000000000001,62.620000000000005
80.80000000000001,63.024
80.80000000000001,63.428000000000004
80.80000000000001,63.832
80.80000000000001,64.236
80.80000000000001,64.64
80.80000000000001,65.04400000000001
81.20400000000001,65.44800000000001
81.20400000000001,65.852
81.608,66.256
82.012,66.256
82.41600000000001,66.256
82.82000000000001,66.256
83.224,65.852
83.224,65.44800000000001
83.224,65.04400000000001
83.224,64.64
83.224,64.236
83.224,63.832
83.224,63.428000000000004
83.224,63.024
83.224,62.620000000000005
83.224,62.216
83.224,61.812000000000005
83.224,61.408
83.224,61.004000000000005
83.224,60.6
83.224,60.196000000000005
83.224,59.792
83.224,59.388000000000005
83.224,58.984
83.224,58.580000000000005
83.224,58.176
83.224,57.772000000000006
83.224,57.368
83.224,56.964000000000006
83.224,56.56
83.224,56.156000000000006
83.224,55.752
83.224,55.348000000000006
83.224,54.944
83.224,54.540000000000006
83.224,54.136
83.224,53.732000000000006
83.224,53.328
83.224,52.92400000000001
83.224,52.52
83.224,52.11600000000001
83.224,51.712
83.224,51.308
83.224,50.904
83.224,50.5
83.224,50.096000000000004
83.224,49.692
83.224,49.288000000000004
83.224,48.884
83.224,48.480000000000004
83.224,48.076
83.224,47.672000000000004
83.224,47.268
83.224,46.864000000000004
83.224,46.46
83.224,46.056000000000004
83.224,45.652
83.224,45.248000000000005
83.224,44.844
83.224,44.440000000000005
83.224,44.036
83.224,43.632000000000005
83.224,43.228
83.224,42.824000000000005
83.224,42.42
83.224,42.016000000000005
83.224,41.612
83.224,41.208000000000006
83.224,40.804
83.224,40.400000000000006
83.224,39.996
83.224,39.592000000000006
83.224,39.188
83.224,38.784000000000006
83.224,38.38
83.224,37.976
83.224,37.572
83.224,37.168
83.224,36.764
83.224,36.36
83.224,35.956
83.224,35.552
83.224,35.148
83.224,34.744
83.224,34.34
83.224,33.936
83.224,33.532000000000004
83.224,33.128
83.224,32.724000000000004
83.224,32.32
83.224,31.916
83.224,31.512
83.224,31.108
83.224,30.704
83.224,30.3
83.224,29.896
83.224,29.492
83.224,29.088
83.224,28.684
83.224,28.28
83.224,27.876
83.224,27.472
83.224,27.068
83.224,26.664
83.224,26.26
83.224,25.856
83.224,25.452
83.224,25.048000000000002
83.224,24.644000000000002
83.224,24.240000000000002
83.224,23.836000000000002
83.224,23.432000000000002
83.224,23.028000000000002
83.224,22.624000000000002
83.224,22.220000000000002
83.224,21.816000000000003
83.224,21.412000000000003
83.224,21.008000000000003
83.224,20.604000000000003
83.224,20.200000000000003
83.224,19.796000000000003
83.224,19.392000000000003
83.224,18.988
83.224,18.584
83.224,18.18
83.224,17.776
83.224,17.372
83.224,16.968
83.224,16.564
83.224,16.16
83.224,15.756
83.224,15.352
83.224,14.948
83.224,14.544
83.224,14.14
83.224,13.736
83.224,13.332
83.224,12.928
83.224,12.524000000000001
83.224,12.120000000000001
83.224,11.716000000000001
83.224,11.312000000000001
83.224,10.908000000000001
83.224,10.504000000000001
83.224,10.100000000000001
83.224,9.696000000000002
83.224,9.292
83.224,8.888
83.224,8.484
83.224,8.08
83.224,7.676
83.224,7.272
83.224,6.868
83.224,6.464
83.224,6.0600000000000005
83.224,5.656000000000001
83.224,5.252000000000001
83.224,4.848000000000001
83.224,4.444
83.224,4.04
83.224,3.636
83.224,3.232
83.224,2.8280000000000003
83.224,2.4240000000000004
83.224,2.02
83.224,1.616
83.224,1.2120000000000002
83.224,0.808
83.224,0.404
83.224,0.0
84.84,0.0
84.84,0.404
84.84,0.808
84.84,1.2120000000000002
84.84,1.616
84.84,2.02
84.84,2.4240000000000004
84.84,2.8280000000000003
84.84,3.232
84.84,3.636
84.84,4.04
84.84,4.444
84.84,4.848000000000001
84.84,5.252000000000001
84.84,5.656000000000001
84.84,6.0600000000000005
84.84,6.464
84.84,6.868
84.84,7.272
84.84,7.676
84.84,8.08
84.84,8.484
84.84,8.888
84.84,9.292
84.84,9.696000000000002
84.84,10.100000000000001
84.84,10.504000000000001
84.84,10.908000000000001
84.84,11.312000000000001
84.84,11.716000000000001
84.84,12.120000000000001
84.84,12.524000000000001
84.84,12.928
84.84,13.332
84.84,13.736
84.84,14.14
84.84,14.544
84.84,14.948
84.84,15.352
84.84,15.756
84.84,16.16
84.84,16.564
84.84,16.968
84.84,17.372
84.84,17.776
84.84,18.18
84.84,18.584
84.84,18.988
84.84,19.392000000000003
84.84,19.796000000000003
84.84,20.200000000000003
84.84,20.604000000000003
84.84,21.008000000000003
84.84,21.412000000000003
84.84,21.816000000000003
84.84,22.220000000000002
84.84,22.624000000000002
84.84,23.028000000000002
84.84,23.432000000000002
84.84,23.836000000000002
84.84,24.240000000000002
84.84,24.644000000000002
84.84,25.048000000000002
84.84,25.452
84.84,25.856
84.84,26.26
84.84,26.664
84.84,27.068
84.84,27.472
84.84,27.876
84.84,28.28
84.84,28.684
84.84,29.088
84.84,29.492
84.84,29.896
84.84,30.3
84.84,30.704
84.84,31.108
84.84,31.512
84.84,31.916
84.84,32.32
84.84,32.724000000000004
84.84,33.128
84.84,33.532000000000004
84.84,33.936
84.84,34.34
84.84,34.744
84.84,35.148
84.84,35.552
84.84,35.956
84.84,36.36
84.84,36.764
84.84,37.168
84.84,37.572
84.84,37.976
84.84,38.38
84.84,38.784000000000006
84.84,39.188
84.84,39.592000000000006
84.84,39.996
84.84,40.400000000000006
84.84,40.804
84.84,41.208000000000006
84.84,41.612
84.84,42.016000000000005
84.84,42.42
84.84,42.824000000000005
84.84,43.228
84.84,43.632000000000005
84.84,44.036
84.84,44.440000000000005
84.84,44.844
84.84,45.248000000000005
84.84,45.652
84.84,46.056000000000004
84.84,46.46
84.84,46.864000000000004
84.84,47.268
84.84,47.672000000000004
84.84,48.076
84.84,48.480000000000004
84.84,48.884
84.84,49.288000000000004
84.84,49.692
84.84,50.096000000000004
84.84,50.5
84.84,50.904
84.84,51.308
84.84,51.712
84.84,52.11600000000001
84.84,52.52
84.84,52.92400000000001
84.84,53.328
84.84,53.732000000000006
84.84,54.136
84.84,54.540000000000006
84.84,54.944
84.84,55.348000000000006
84.84,55.752
84.84,56.156000000000006
84.84,56.56
84.84,56.964000000000006
84.84,57.368
84.84,57.772000000000006
84.84,58.176
84.84,58.580000000000005
84.84,58.984
84.84,59.388000000000005
84.84,59.792
84.84,60.196000000000005
84.84,60.6
84.84,61.004000000000005
84.84,61.408
84.84,61.812000000000005
84.84,62.216
84.84,62.620000000000005
84.84,63.024
84.84,63.428000000000004
84.84,63.832
84.84,64.236
84.84,64.64
84.84,65.04400000000001
84.84,65.44800000000001
84.84,65.852
85.244,66.256
85.64800000000001,66.256
86.052,66.66000000000001
86.456,66.66000000000001
86.86,66.66000000000001
87.26400000000001,66.66000000000001
87.668,66.66000000000001
88.072,66.66000000000001
88.476,66.66000000000001
88.88000000000001,66.256
89.284,66.256
89.688,65.852
89.688,65.44800000000001
89.688,65.04400000000001
89.688,64.64
89.688,64.236
89.688,63.832
89.688,63.428000000000004
89.688,63.024
89.688,62.620000000000005
89.688,62.216
89.688,61.812000000000005
89.688,61.408
89.688,61.004000000000005
89.688,60.6
89.688,60.196000000000005
89.688,59.792
89.688,59.388000000000005
89.688,58.984
89.688,58.580000000000005
89.688,58.176
89.688,57.772000000000006
89.688,57.368
89.688,56.964000000000006
89.688,56.56
89.688,56.156000000000006
89.688,55.752
89.688,55.348000000000006
89.688,54.944
89.688,54.540000000000006
89.688,54.136
89.688,53.732000000000006
89.688,53.328
89.688,52.92400000000001
89.688,52.52
89.688,52.11600000000001
89.688,51.712
89.688,51.308
89.688,50.904
89.688,50.5
89.688,50.096000000000004
89.688,49.692
89.688,49.288000000000004
89.688,48.884
89.688,48.480000000000004
89.688,48.076
89.688,47.672000000000004
89.688,47.268
89.688,46.864000000000004
89.688,46.46
89.688,46.056000000000004
89.688,45.652
89.688,45.248000000000005
89.688,44.844
89.688,44.440000000000005
89.688,44.036
89.688,43.632000000000005
89.688,43.228
89.688,42.824000000000005
89.688,42.42
89.688,42.016000000000005
89.688,41.612
89.688,41.208000000000006
89.688,40.804
89.688,40.400000000000006
89.688,39.996
89.688,39.592000000000006
89.688,39.188
89.688,38.784000000000006
89.688,38.38
89.688,37.976
89.688,37.572
89.688,37.168
89.688,36.764
89.688,36.36
89.688,35.956
89.688,35.552
89.688,35.148
89.688,34.744
89.688,34.34
89.688,33.936
89.688,33.532000000000004
89.688,33.128
89.688,32.724000000000004
89.688,32.32
89.688,31.916
89.688,31.512
89.688,31.108
89.688,30.704
89.688,30.3
89.688,29.896
89.688,29.492
89.688,29.088
89.688,28.684
89.688,28.28
89.688,27.876
89.688,27.472
89.688,27.068
89.688,26.664
89.688,26.26
89.688,25.856
89.688,25.452
89.688,25.048000000000002
89.688,24.644000000000002
89.688,24.240000000000002
89.688,23.836000000000002
89.688,23.432000000000002
89.688,23.028000000000002
89.688,22.624000000000002
89.688,22.220000000000002
89.688,21.816000000000003
89.688,21.412000000000003
89.688,21.008000000000003
89.688,20.604000000000003
89.688,20.200000000000003
89.688,19.796000000000003
89.688,19.392000000000003
89.688,18.988
89.688,18.584
89.688,18.18
89.688,17.776
89.688,17.372
89.688,16.968
89.688,16.564
89.688,16.16
89.688,15.756
89.688,15.352
89.688,14.948
89.688,14.544
89.688,14.14
89.688,13.736
89.688,13.332
89.688,12.928
89.688,12.524000000000001
89.688,12.120000000000001
89.688,11.716000000000001
89.688,11.312000000000001
89.688,10.908000000000001
89.688,10.504000000000001
89.688,10.100000000000001
89.688,9.696000000000002
89.688,9.292
89.688,8.888
89.688,8.484
89.688,8.08
89.688,7.676
89.688,7.272
89.688,6.868
89.688,6.464
89.688,6.0600000000000005
89.688,5.656000000000001
89.688,5.252000000000001
89.688,4.848000000000001
89.688,4.444
89.688,4.04
89.688,3.636
89.688,3.232
89.688,2.8280000000000003
89.688,2.4240000000000004
89.688,2.02
89.688,1.616
89.688,1.2120000000000002
89.688,0.808
89.688,0.404
89.688,0.0
91.304,0.0
91.304,0.404
91.304,0.808
91.304,1.2120000000000002
91.304,1.616
91.304,2.02
91.304,2.4240000000000004
91.304,2.8280000000000003
91.304,3.232
91.304,3.636
91.304,4.04
91.304,4.444
91.304,4.848000000000001
91.304,5.252000000000001
91.304,5.656000000000001
91.304,6.0600000000000005
91.304,6.464
91.304,6.868
91.304,7.272
91.304,7.676
91.304,8.08
91.304,8.484
91.304,8.888
91.304,9.292
91.304,9.696000000000002
91.304,10.100000000000001
91.304,10.504000000000001
91.304,10.908000000000001
91.304,11.312000000000001
91.304,11.716000000000001
91.304,12.120000000000001
91.304,12.524000000000001
91.304,12.928
91.304,13.332
91.304,13.736
91.304,14.14
91.304,14.544
91.304,14.948
91.304,15.352
91.304,15.756
91.304,16.16
91.304,16.564
91.304,16.968
91.304,17.372
91.304,17.776
91.304,18.18
91.304,18.584
91.304,18.988
91.304,19.392000000000003
91.304,19.796000000000003
91.304,20.200000000000003
91.304,20.604000000000003
91.304,21.008000000000003
91.304,21.412000000000003
91.304,21.816000000000003
91.304,22.220000000000002
91.304,22.624000000000002
91.304,23.028000000000002
91.304,23.432000000000002
91.304,23.836000000000002
91.304,24.240000000000002
91.304,24.644000000000002
91.304,25.048000000000002
91.304,25.452
91.304,25.856
91.304,26.26
91.304,26.664
91.304,27.068
91.304,27.472
91.304,27.876
91.304,28.28
91.304,28.684
91.304,29.088
91.304,29.492
91.304,29.896
91.304,30.3
91.304,30.704
91.304,31.108
91.304,31.512
91.304,31.916
91.304,32.32
91.304,32.724000000000004
91.304,33.128
91.304,33.532000000000004
91.304,33.936
91.304,34.34
91.304,34.744
91.304,35.148
91.304,35.552
91.304,35.956
91.304,36.36
91.304,36.764
91.304,37.168
91.304,37.572
91.304,37.976
91.304,38.38
91.304,38.784000000000006
91.304,39.188
91.304,39.592000000000006
91.304,39.996
91.304,40.400000000000006
91.304,40.804
91.304,41.208000000000006
91.304,41.612
91.304,42.016000000000005
91.304,42.42
91.304,42.824000000000005
91.304,43.228
91.304,43.632000000000005
91.304,44.036
91.304,44.440000000000005
91.304,44.844
91.304,45.248000000000005
91.304,45.652
91.304,46.056000000000004
91.304,46.46
91.304,46.864000000000004
91.304,47.268
91.304,47.672000000000004
91.304,48.076
91.304,48.480000000000004
91.304,48.884
91.304,49.288000000000004
91.304,49.692
91.304,50.096000000000004
91.304,50.5
91.304,50.904
91.304,51.308
91.304,51.712
91.304,52.11600000000001
91.304,52.52
91.304,52.92400000000001
91.304,53.328
91.304,53.732000000000006
91.304,54.136
91.304,54.540000000000006
91.304,54.944
91.304,55.348000000000006
91.304,55.752
91.304,56.156000000000006
91.304,56.56
91.304,56.964000000000006
91.304,57.368
91.304,57.772000000000006
91.304,58.176
91.304,58.580000000000005
91.304,58.984
91.304,59.388000000000005
91.304,59.792
91.304,60.196000000000005
91.304,60.6
91.304,61.004000000000005
91.304,61.408
91.304,61.812000000000005
91.304,62.216
91.304,62.620000000000005
91.304,63.024
91.304,63.428000000000004
91.304,63.832
91.304,64.236
91.304,64.64
91.304,65.04400000000001
91.304,65.44800000000001
91.304,65.852
91.70800000000001,66.256
92.11200000000001,66.256
92.516,66.66000000000001
92.92,66.66000000000001
93.32400000000001,66.66000000000001
93.72800000000001,66.66000000000001
94.132,66.66000000000001
94.536,66.66000000000001
94.94000000000001,66.256
95.34400000000001,66.256
95.748,65.852
95.748,65.44800000000001
95.748,65.04400000000001
95.748,64.64
95.748,64.236
95.748,63.832
95.748,63.428000000000004
95.748,63.024
95.748,62.620000000000005
95.748,62.216
95.748,61.812000000000005
95.748,61.408
95.748,61.004000000000005
95.748,60.6
95.748,60.196000000000005
95.748,59.792
95.748,59.388000000000005
95.748,58.984
95.748,58.580000000000005
95.748,58.176
95.748,57.772000000000006
95.748,57.368
95.748,56.964000000000006
95.748,56.56
95.748,56.156000000000006
95.748,55.752
95.748,55.348000000000006
95.748,54.944
95.748,54.540000000000006
95.748,54.136
95.748,53.732000000000006
95.748,53.328
95.748,52.92400000000001
95.748,52.52
95.748,52.11600000000001
95.748,51.712
95.748,51.308
95.748,50.904
96.152,50.5
96.55600000000001,50.5
96.96000000000001,50.5
97.364,50.5
97.768,50.096000000000004
98.17200000000001,49.692
98.57600000000001,49.692
98.98,49.288000000000004
99.384,49.288000000000004
99.78800000000001,48.884
100.19200000000001,48.884
100.596,48.884
101.0,48.884
101.40400000000001,48.884
101.808,48.884
102.212,49.288000000000004
102.616,49.288000000000004
103.02000000000001,49.288000000000004
103.424,49.692
103.828,50.096000000000004
104.23200000000001,50.096000000000004
104.63600000000001,50.5
104.63600000000001,50.904
104.63600000000001,51.308
104.63600000000001,51.712
104.63600000000001,52.11600000000001
104.63600000000001,52.52
104.63600000000001,52.92400000000001
104.63600000000001,53.328
104.63600000000001,53.732000000000006
104.63600000000001,54.136
104.63600000000001,54.540000000000006
104.63600000000001,54.944
104.63600000000001,55.348000000000006
104.63600000000001,55.752
104.63600000000001,56.156000000000006
104.63600000000001,56.56
104.63600000000001,56.964000000000006
104.63600000000001,57.368
104.63600000000001,57.772000000000006
104.63600000000001,58.176
104.63600000000001,58.580000000000005
104.63600000000001,58.984
104.63600000000001,59.388000000000005
104.63600000000001,59.792
104.63600000000001,60.196000000000005
104.63600000000001,60.6
104.63600000000001,61.004000000000005
104.63600000000001,61.408
104.63600000000001,61.812000000000005
104.63600000000001,62.216
104.63600000000001,62.620000000000005
104.63600000000001,63.024
104.63600000000001,63.428000000000004
104.63600000000001,63.832
104.63600000000001,64.236
104.63600000000001,64.64
104.63600000000001,65.04400000000001
104.63600000000001,65.44800000000001
105.04,65.852
105.444,66.256
105.84800000000001,66.256
106.25200000000001,66.66000000000001
106.656,66.66000000000001
107.06,66.66000000000001
107.46400000000001,66.66000000000001
107.86800000000001,66.66000000000001
108.272,66.66000000000001
108.676,66.256
109.08000000000001,66.256
109.48400000000001,65.852
109.48400000000001,65.44800000000001
109.48400000000001,65.04400000000001
109.48400000000001,64.64
109.48400000000001,64.236
109.48400000000001,63.832
109.48400000000001,63.428000000000004
109.48400000000001,63.024
109.48400000000001,62.620000000000005
109.48400000000001,62.216
109.48400000000001,61.812000000000005
109.48400000000001,61.408
109.48400000000001,61.004000000000005
109.48400000000001,60.6
109.48400000000001,60.196000000000005
109.48400000000001,59.792
109.48400000000001,59.388000000000005
109.48400000000001,58.984
109.48400000000001,58.580000000000005
109.48400000000001,58.176
109.48400000000001,57.772000000000006
109.48400000000001,57.368
109.48400000000001,56.964000000000006
109.48400000000001,56.56
109.48400000000001,56.156000000000006
109.48400000000001,55.752
109.48400000000001,55.348000000000006
109.48400000000001,54.944
109.48400000000001,54.540000000000006
109.48400000000001,54.136
109.48400000000001,53.732000000000006
109.48400000000001,53.328
109.48400000000001,52.92400000000001
109.48400000000001,52.52
109.48400000000001,52.11600000000001
109.48400000000001,51.712
109.48400000000001,51.308
109.48400000000001,50.904
109.48400000000001,50.5
109.48400000000001,50.096000000000004
109.48400000000001,49.692
109.48400000000001,49.288000000000004
109.48400000000001,48.884
109.08000000000001,48.480000000000004
108.676,48.480000000000004
108.272,48.480000000000004
107.86800000000001,48.480000000000004
107.46400000000001,48.480000000000004
107.06,48.480000000000004
106.656,48.480000000000004
106.25200000000001,48.480000000000004
105.84800000000001,48.480000000000004
105.444,48.480000000000004
105.04,48.480000000000004
105.04,48.076
105.04,47.672000000000004
105.444,47.672000000000004
105.84800000000001,47.672000000000004
106.25200000000001,47.672000000000004
106.656,47.672000000000004
107.06,47.672000000000004
107.46400000000001,47.672000000000004
107.86800000000001,47.672000000000004
108.272,47.672000000000004
108.676,47.672000000000004
109.08000000000001,47.672000000000004
109.48400000000001,47.268
109.48400000000001,46.864000000000004
109.48400000000001,46.46
109.48400000000001,46.056000000000004
109.48400000000001,45.652
109.48400000000001,45.248000000000005
109.48400000000001,44.844
109.48400000000001,44.440000000000005
109.48400000000001,44.036
109.48400000000001,43.632000000000005
109.48400000000001,43.228
109.48400000000001,42.824000000000005
109.48400000000001,42.42
109.48400000000001,42.016000000000005
109.48400000000001,41.612
109.48400000000001,41.208000000000006
109.48400000000001,40.804
109.48400000000001,40.400000000000006
109.48400000000001,39.996
109.48400000000001,39.592000000000006
109.48400000000001,39.188
109.48400000000001,38.784000000000006
109.48400000000001,38.38
109.48400000000001,37.976
109.48400000000001,37.572
109.48400000000001,37.168
109.48400000000001,36.764
109.48400000000001,36.36
109.48400000000001,35.956
109.48400000000001,35.552
109.48400000000001,35.148
109.48400000000001,34.744
109.48400000000001,34.34
109.48400000000001,33.936
109.48400000000001,33.532000000000004
109.48400000000001,33.128
109.48400000000001,32.724000000000004
109.48400000000001,32.32
109.48400000000001,31.916
109.48400000000001,31.512
109.48400000000001,31.108
109.48400000000001,30.704
109.48400000000001,30.3
109.48400000000001,29.896
109.48400000000001,29.492
109.48400000000001,29.088
109.48400000000001,28.684
109.48400000000001,28.28
109.48400000000001,27.876
109.48400000000001,27.472
109.48400000000001,27.068
109.48400000000001,26.664
109.48400000000001,26.26
109.48400000000001,25.856
109.48400000000001,25.452
109.48400000000001,25.048000000000002
109.48400000000001,24.644000000000002
109.48400000000001,24.240000000000002
109.48400000000001,23.836000000000002
109.48400000000001,23.432000000000002
109.48400000000001,23.028000000000002
109.48400000000001,22.624000000000002
109.48400000000001,22.220000000000002
109.48400000000001,21.816000000000003
109.48400000000001,21.412000000000003
109.48400000000001,21.008000000000003
109.48400000000001,20.604000000000003
109.48400000000001,20.200000000000003
109.48400000000001,19.796000000000003
109.48400000000001,19.392000000000003
109.48400000000001,18.988
109.48400000000001,18.584
109.48400000000001,18.18
109.48400000000001,17.776
109.48400000000001,17.372
109.48400000000001,16.968
109.48400000000001,16.564
109.48400000000001,16.16
109.48400000000001,15.756
109.48400000000001,15.352
109.48400000000001,14.948
109.48400000000001,14.544
109.48400000000001,14.14
109.48400000000001,13.736
109.48400000000001,13.332
109.48400000000001,12.928
109.48400000000001,12.524000000000001
109.48400000000001,12.120000000000001
109.48400000000001,11.716000000000001
109.48400000000001,11.312000000000001
109.48400000000001,10.908000000000001
109.48400000000001,10.504000000000001
109.48400000000001,10.100000000000001
109.48400000000001,9.696000000000002
109.48400000000001,9.292
109.48400000000001,8.888
109.48400000000001,8.484
109.48400000000001,8.08
109.48400000000001,7.676
109.48400000000001,7.272
109.48400000000001,6.868
109.48400000000001,6.464
109.48400000000001,6.0600000000000005
109.48400000000001,5.656000000000001
109.48400000000001,5.252000000000001
109.48400000000001,4.848000000000001
109.48400000000001,4.444
109.48400000000001,4.04
109.48400000000001,3.636
109.48400000000001,3.232
109.48400000000001,2.8280000000000003
109.48400000000001,2.4240000000000004
109.48400000000001,2.02
109.48400000000001,1.616
109.48400000000001,1.2120000000000002
109.48400000000001,0.808
109.48400000000001,0.404
109.48400000000001,0.0
111.10000000000001,0.0
111.10000000000001,0.404
111.10000000000001,0.808
111.10000000000001,1.2120000000000002
111.10000000000001,1.616
111.10000000000001,2.02
111.10000000000001,2.4240000000000004
111.10000000000001,2.8280000000000003
111.10000000000001,3.232
111.10000000000001,3.636
111.10000000000001,4.04
111.10000000000001,4.444
111.10000000000001,4.848000000000001
111.10000000000001,5.252000000000001
111.10000000000001,5.656000000000001
111.10000000000001,6.0600000000000005
111.10000000000001,6.464
111.10000000000001,6.868
111.10000000000001,7.272
111.10000000000001,7.676
111.10000000000001,8.08
111.10000000000001,8.484
111.10000000000001,8.888
111.10000000000001,9.292
111.10000000000001,9.696000000000002
111.10000000000001,10.100000000000001
111.10000000000001,10.504000000000001
111.10000000000001,10.908000000000001
111.10000000000001,11.312000000000001
111.10000000000001,11.716000000000001
111.10000000000001,12.120000000000001
111.10000000000001,12.524000000000001
111.10000000000001,12.928
111.10000000000001,13.332
111.10000000000001,13.736
111.10000000000001,14.14
111.10000000000001,14.544
111.10000000000001,14.948
111.10000000000001,15.352
111.10000000000001,15.756
111.10000000000001,16.16
111.10000000000001,16.564
111.10000000000001,16.968
111.10000000000001,17.372
111.10000000000001,17.776
111.10000000000001,18.18
111.10000000000001,18.584
111.10000000000001,18.988
111.10000000000001,19.392000000000003
111.10000000000001,19.796000000000003
111.10000000000001,20.200000000000003
111.10000000000001,20.604000000000003
111.10000000000001,21.008000000000003
111.10000000000001,21.412000000000003
111.10000000000001,21.816000000000003
111.10000000000001,22.220000000000002
111.10000000000001,22.624000000000002
111.10000000000001,23.028000000000002
111.10000000000001,23.432000000000002
111.10000000000001,23.836000000000002
111.10000000000001,24.240000000000002
111.10000000000001,24.644000000000002
111.10000000000001,25.048000000000002
111.10000000000001,25.452
111.10000000000001,25.856
111.10000000000001,26.26
111.10000000000001,26.664
111.10000000000001,27.068
111.10000000000001,27.472
111.10000000000001,27.876
111.10000000000001,28.28
111.10000000000001,28.684
111.10000000000001,29.088
111.10000000000001,29.492
111.10000000000001,29.896
111.10000000000001,30.3
111.10000000000001,30.704
111.10000000000001,31.108
111.10000000000001,31.512
111.10000000000001,31.916
111.10000000000001,32.32
111.10000000000001,32.724000000000004
111.10000000000001,33.128
111.10000000000001,33.532000000000004
111.10000000000001,33.936
111.10000000000001,34.34
111.10000000000001,34.744
111.10000000000001,35.148
111.10000000000001,35.552
111.10000000000001,35.956
111.10000000000001,36.36
111.10000000000001,36.764
111.10000000000001,37.168
111.10000000000001,37.572
111.10000000000001,37.976
111.10000000000001,38.38
111.10000000000001,38.784000000000006
111.10000000000001,39.188
111.10000000000001,39.592000000000006
111.10000000000001,39.996
111.10000000000001,40.400000000000006
111.10000000000001,40.804
111.10000000000001,41.208000000000006
111.10000000000001,41.612
111.10000000000001,42.016000000000005
111.10000000000001,42.42
111.10000000000001,42.824000000000005
111.10000000000001,43.228
